,Duplicate indexes (add the index of the first entry),Category,Claim,Debunk_Date,Idx,Label,Source,,Topics
1147,1,Virus transmission,A post says “hair weave and lace fronts manufactured in China may contain the coronavirus.”		,2/29/2020,1085,FALSE,PolitiFact,,
1148,2,"Public preparedness, protests, and civil disobedience",“Coronavirus: Florida man arrested for robbery using cough as a weapon.”		,2/28/2020,1086,FALSE,PolitiFact,,
1149,3,Medical advice and self-treatments,The CDC recommends men shave their beards to protect against coronavirus.		,2/27/2020,1087,FALSE,PolitiFact,,
1150,4,"Public authority actions, policy, and communications","Singapore government said confirmed case No. 12 is a prostitute. As a result, many of her clients are under quarantine.		",2/25/2020,1088,FALSE,Taiwan FactCheck Center,,
1151,1,Virus transmission,A post say “hair weave and lace fronts manufactured in China may contain the coronavirus.”		,2/29/2020,1089,FALSE,PolitiFact,,
1152,5,Community spread and impact,A man is allegedly selling medical masks for 80 denars on a bus owned by the Skopje Public Transportation Enterprise.		,3/8/2020,1090,FALSE,Vistinomer,,
1153,1,Virus transmission,“Hair weave and lace fronts manufactured in China may contain the coronavirus.”		,2/29/2020,1091,FALSE,PolitiFact,,
1154,6,Medical advice and self-treatments,Multiple allegations on how to protect oneself from the new coronavirus.		,3/2/2020,1092,FALSE,AFP,,
1155,7,Virus origin and properties,Coronavirus infects chickens in Pakistan.		,2/18/2020,1093,FALSE,AFP,,
1156,8,Community spread and impact,Infected taxi driver demands money from his government otherwise he’ll infect others.		,3/2/2020,1094,FALSE,AFP,,
1157,9,"Public authority actions, policy, and communications",Indian Government and the WHO advised people not to purchase colors from China for Holi.		,2/25/2020,1095,FALSE,BOOM FactCheck,,
1158,10,"Public authority actions, policy, and communications",China needs coronavirus SWAT (special weapons and tactics) police teams to arrest this coronavirus victim.		,2/25/2020,1096,FALSE,FactCrescendo,,
1159,11,Conspiracy theories,Coronavirus is a bioweapon leaked from a Wuhan lab.		,2/25/2020,1097,FALSE,LeadStories,,
1160,12,"Public authority actions, policy, and communications",Coronavirus patients are being “cremated alive” in China.		,2/26/2020,1098,FALSE,PolitiFact,,
1161,13,Conspiracy theories,"Evidence indicates COVID-19 escaped a Chinese lab that was researching it, causing the outbreak.		",3/2/2020,1099,FALSE,Science Feedback,,
1162,14,Community spread and impact,The mortality rate for the flu is “right around” that of the new coronavirus: “It’s right around 2%.”		,3/2/2020,1100,FALSE,PolitiFact,,
1163,6,Medical advice and self-treatments,These are measures that protect from novel coronavirus.		,3/2/2020,1101,FALSE,AFP,,
1164,8,Community spread and impact,Infected taxi driver demands money from his government or he’ll infect others.		,3/2/2020,1102,FALSE,AFP,,
1165,15,Claims about prominent actors,President Trump claims the virus is under control and testing is available.		,3/30/2020,1103,FALSE,Washington Post Fact-Checker,,
1166,16,Community spread and impact,Chinese people convert to Islam because of COVID-19.		,2/21/2020,1104,FALSE,AFP,,
1167,17,Claims about prominent actors,Radio host Rush Limbaugh compares novel coronavirus to “the common cold.”		,3/4/2020,1105,FALSE,AFP,,
1168,18,Community spread and impact,"Coronavirus case in Uttar Pradesh district, India.		",2/24/2020,1106,FALSE,AFP,,
1169,19,"Public preparedness, protests, and civil disobedience",Shoppers in China storm supermarket after coronavirus outbreak.		,2/24/2020,1107,FALSE,AFP,,
1170,10,"Public authority actions, policy, and communications",A Chinese SWAT Team takes down a coronavirus suspect		,2/24/2020,1108,FALSE,BOOM FactCheck,,
1171,20,Community spread and impact,"“The coronavirus is the common cold, folks.”		",2/27/2020,1109,FALSE,PolitiFact,,
1172,21,Claims about prominent actors,Video says President Donald Trump spawned the “Wuhan super virus outbreak under code name ‘zyphr.’”		,3/3/2020,1110,FALSE,PolitiFact,,
1173,22,Conspiracy theories,Nostradamus predicted the coronavirus.		,3/12/2020,1111,FALSE,Vistinomer,,
1174,23,"Public preparedness, protests, and civil disobedience",A video shows an anti-China protest amid the COVID-19 outbreak in Italy.		,3/5/2020,1112,FALSE,Annie Lab,,
1175,24,Claims about prominent actors,Bill Gates wrote a letter saying COVID-19 is teaching humans a lesson.		,3/27/2020,1113,FALSE,LeadStories,,
1176,25,Community spread and impact,There is a case of coronavirus at the School of Architects of Madrid.		,2/25/2020,1114,FALSE,AFP,,
1177,26,Conspiracy theories,Post says “people of color may be immune to the coronavirus because of melanin.”		,3/10/2020,1115,FALSE,PolitiFact,,
1178,27,"Public authority actions, policy, and communications",Video shows Chinese officials detaining suspected coronavirus cases.		,2/25/2020,1116,FALSE,AFP,,
1180,28,"Public authority actions, policy, and communications",This map shows high sulphur dioxide in Wuhan now due to the burning of corpses.		,2/20/2020,1118,FALSE,AFP,,
1181,29,Community spread and impact,Chinese people flee to Vietnam due to COVID-19.		,2/21/2020,1119,FALSE,AFP,,
1182,30,Medical advice and self-treatments,"These charts show the difference betweem COVID-19, flu and common cold.		",3/26/2020,1120,FALSE,Annie Lab,,
1183,29,Community spread and impact,Chinese people are fleeing China to Vietnam because of coronavirus.		,2/21/2020,1121,FALSE,France 24 Observers,,
1184,31,Community spread and impact,"Six coronavirus cases confirmed in Wichita, Kansas.		",2/21/2020,1122,FALSE,LeadStories,,
1185,32,Community spread and impact,Four people have died in Zanzibar after handling a chicken infected with COVID-19.		,2/21/2020,1123,FALSE,PesaCheck,,
1186,33,Medical advice and self-treatments,Cannabis boosts immunity against COVID-19		,2/19/2020,1124,FALSE,AFP,,
1187,34,"Public authority actions, policy, and communications",Rainbow shimmers behind a COVID-19 disinfectant truck in China.		,2/20/2020,1125,FALSE,AFP,,
1188,16,Community spread and impact,Chinese converting to Islam after realizing that no Muslim was affected by COVD19 in the country.		,2/20/2020,1126,FALSE,FactCrescendo,,
1189,16,Community spread and impact,"20 million Chinese convert to Islam, and coronavirus does not affect Muslims.		",2/20/2020,1127,FALSE,LeadStories,,
1190,35,Conspiracy theories,The Simpsons predicted the new coronavirus outbreak.		,2/27/2020,1128,FALSE,PolitiFact,,
1191,36,Community spread and impact,People queue in Singapore for Halal food.		,2/18/2020,1129,FALSE,AFP,,
1192,37,"Public authority actions, policy, and communications","In Japan, if the new coronavirus test is negative, the cost is 80,000 yen. If positive, the state will bear the cost.		",2/19/2020,1130,FALSE,BuzzFeed Japan,,
1193,38,"Public authority actions, policy, and communications",Chinese police kill a woman escaping a COVID-19 quarantine in China.		,2/19/2020,1131,FALSE,France 24 Observers,,
1194,11,Conspiracy theories,Coronavirus is a biological warfare weapon.		,2/19/2020,1132,FALSE,LeadStories,,
1195,16,Community spread and impact,Chinese are converting to Islam after realizing that no Muslim was affected by COVID-19 in the country.		,2/19/2020,1133,FALSE,Newschecker,,
1196,39,Conspiracy theories,The 2008 book “End of Days” predicted the current coronavirus outbreak.		,2/26/2020,1134,FALSE,PolitiFact,,
1197,40,Medical advice and self-treatments,This coronavirus-infected patient reached to Dr. Vinod Kumar but he wasn’t given the treatment. He was later referred to Bhagalpur. It further states that one should avoid meat and fish for 3 months and wear mask to protect yourself from coronavirus.		,2/19/2020,1135,FALSE,Vishvas News,,
1198,41,Conspiracy theories,A video says “the coronavirus was invented and patented in the USA and then planted in China.”		,3/10/2020,1136,FALSE,PolitiFact,,
1199,42,"Vaccines, medical treatments, and tests",India has developed a treatment for coronavirus.		,2/19/2020,1137,FALSE,India Today,,
1200,11,Conspiracy theories,Studies show the coronavirus was engineered to be a bioweapon.		,3/27/2020,1138,FALSE,LeadStories,,
1201,43,"Public preparedness, protests, and civil disobedience",An Australian couple ordered wine by drone on a Princess Cruise ship.		,2/17/2020,1139,FALSE,AFP,,
1202,44,Community spread and impact,This map shows the global spread of COVID-19.		,2/18/2020,1140,FALSE,AFP,,
1203,45,Medical advice and self-treatments,Drinking alcohol kills the coronavirus.		,2/19/2020,1141,FALSE,BOOM FactCheck,,
1204,28,"Public authority actions, policy, and communications",Data shows a massive release of sulfur dioxide gas near Wuhan.		,2/18/2020,1142,FALSE,LeadStories,,
1205,46,Virus transmission,Popping bubble wrap exposes people to coronavirus.		,2/18/2020,1143,FALSE,LeadStories,,
1206,47,Medical advice and self-treatments,Cocaine kills the coronavirus.		,2/18/2020,1144,FALSE,Vishvas News,,
1207,48,"Vaccines, medical treatments, and tests",COVID-19 is the name of the vaccine against the novel coronavirus.		,2/18/2020,1145,FALSE,PesaCheck,,
1208,16,Community spread and impact,20 million Chinese people converted to Islam after it was proven that the coronavirus does not affect Muslims.		,2/25/2020,1146,FALSE,PolitiFact,,
1209,49,Medical advice and self-treatments,Taking a hot bath is an effective remedy against COVID-19.		,3/23/2020,1147,FALSE,AFP,,
1210,50,Community spread and impact,A video claims to show an Eid prayer in China in December 2019.		,2/14/2020,1148,FALSE,AFP,,
1211,51,"Public preparedness, protests, and civil disobedience",Video shows quarantined people in a building in Shanghai.		,2/17/2020,1149,FALSE,AFP,,
1212,52,"Vaccines, medical treatments, and tests",Thailand cures COVID-19 with anti-HIV drugs.		,2/17/2020,1150,FALSE,AFP,,
1213,53,Community spread and impact,There is a COVID-19 case in east Indian state.		,2/14/2020,1151,FALSE,AFP,,
1214,54,Community spread and impact,There is a COVID-19 case in Ethiopia.		,2/14/2020,1152,FALSE,AFP,,
1215,55,"Vaccines, medical treatments, and tests",Cuban medicine cures COVID-19.		,2/17/2020,1153,FALSE,Ecuador Chequea,,
1216,56,Community spread and impact,Bus driver in China vomits blood after becoming unconscious behind the wheel.		,2/17/2020,1154,FALSE,FactCrescendo,,
1217,57,Conspiracy theories,"A video shows a massive explosion in Wuhan, China, to control the spread of coronavirus.		",2/17/2020,1155,FALSE,FactCrescendo,,
1218,58,Medical advice and self-treatments,Latest research by Chinese scientists said coronavirus will render most male patients infertile.		,2/17/2020,1156,FALSE,LeadStories,,
1219,59,Medical advice and self-treatments,An “official” mask to combat the novel coronavirus was released.		,2/24/2020,1157,FALSE,Rappler,,
1220,60,Community spread and impact,Black skin is resistant to coronavirus.		,2/17/2020,1158,FALSE,Observador,,
1221,61,"Public authority actions, policy, and communications",Philippine President Rodrigo Duterte orders state hospital to accept COVID-19 patients from Wuhan.		,2/16/2020,1159,FALSE,VERA Files,,
1222,62,"Public authority actions, policy, and communications","Upon approval from Supreme People’s Court, China will kill 20,000 patients with novel coronavirus.		",2/16/2020,1160,FALSE,VERA Files,,
1223,63,Community spread and impact,"The map is “based on traces of Wuhan citizens,” between the outbreak of the new coronavirus and the blockade of Wuhan.                ",2/15/2020,1161,FALSE,BuzzFeed Japan,,
1224,28,"Public authority actions, policy, and communications","A large amount of sulfur dioxide was observed in Wuhan because up to 14,000 bodies were incinerated.		",2/15/2020,1162,FALSE,BuzzFeed Japan,,
1225,64,Community spread and impact,New confirmed cases of COVID-19 in Kolkatta reported by Press Trust of India.		,2/15/2020,1163,FALSE,FactCrescendo,,
1226,28,"Public authority actions, policy, and communications",High levels of sulfur dioxide in Wuhan “may be a sign of mass cremations of victims of the coronavirus.”		,2/26/2020,1164,FALSE,PolitiFact,,
1227,65,Community spread and impact,A video shows crows are flocking to Wuhan.		,2/13/2020,1165,FALSE,AFP,,
1228,66,"Public preparedness, protests, and civil disobedience",A map shows hundreds of thousands of Wuhan residents (or even 5 million of them) traveling out of the city before the lockdown.		,2/14/2020,1166,FALSE,Annie Lab,,
1229,67,Community spread and impact,People in Wuhan are locked inside their houses trying to escape a building fire.		,2/14/2020,1167,FALSE,FactCrescendo,,
1230,68,"Public authority actions, policy, and communications",The WHO declared COVID-19 is the abbreviation for China Outbreak Virus in December 2019.		,2/14/2020,1168,FALSE,FactCrescendo,,
1231,69,"Public preparedness, protests, and civil disobedience",A residential building was set on fire in Wuhan to control spread of coronavirus.		,2/14/2020,1169,FALSE,LeadStories,,
1232,70,"Public preparedness, protests, and civil disobedience",High-rise buildings have become human incinerators to combat the spread of the coronavirus.		,2/14/2020,1170,FALSE,LeadStories,,
1233,11,Conspiracy theories,Coronavirus was created in a lab in Wuhan.		,2/13/2020,1171,FALSE,The Quint,,
1234,71,Virus origin and properties,Chicken infected from coronavirus found In Bangalore.		,2/14/2020,1172,FALSE,Vishvas News,,
1235,72,Medical advice and self-treatments,Boiled ginger can cure COVID-19		,2/13/2020,1173,FALSE,AFP,,
1236,73,Community spread and impact,A video claims to show a plane carrying medical supplies to China.		,2/13/2020,1174,FALSE,AFP,,
1237,74,Community spread and impact,COVID-19 means “China Outbreak Virus.”		,2/13/2020,1175,FALSE,AFP,,
1238,75,Community spread and impact,A video shows a family killed by the coronavirus amid China’s multi-city lockdown.		,2/13/2020,1176,FALSE,Annie Lab,,
1239,76,Medical advice and self-treatments,Weed kills the coronavirus.		,2/13/2020,1177,FALSE,Vishvas News,,
1240,62,"Public authority actions, policy, and communications","Chinese government requests the Supreme People’s Court for permission to kill 20,000 coronavirus patients to stop the spread of the disease		",2/13/2020,1178,FALSE,PesaCheck,,
1241,77,Virus origin and properties,Bats responsible for the outbreak of coronavirus originated from the rooftop of a house in Wuhan.		,2/13/2020,1179,FALSE,India Today,,
1242,47,Medical advice and self-treatments,Using cocaine kills the coronavirus		,2/13/2020,1180,FALSE,Observador,,
1243,78,"Public authority actions, policy, and communications",Philippines has issued an order mandating a compulsory quarantine for all travelers returning from 23 countries.		,2/11/2020,1181,FALSE,AFP,,
1244,79,Claims about prominent actors,USPS stops accepting items for China and Hong Kong		,2/12/2020,1182,FALSE,AFP,,
1245,80,Claims about prominent actors,"In Japan, Okinawa Prefecture Governor Tamaki Denny was seen Kachashi dancing with the mayor of Nanjo City. It was reported that “the governor and the mayor danced while the people were terrified about the new coronavirus infection.”		",2/12/2020,1183,FALSE,BuzzFeed Japan,,
1246,81,"Public authority actions, policy, and communications",Police publicly kill a coronavirus-infected woman in China.		,2/12/2020,1184,FALSE,FactCrescendo,,
1247,82,Community spread and impact,"Coronavirus cases reported in Rome, Georgia.		",2/12/2020,1185,FALSE,LeadStories,,
1248,83,Virus transmission,“THE CHINESE HAVE BEGUN TO USE THEIR HUMAN CORPSE TO PROCESS INTO PRODUCTS SUCH AS CORNED BEEF TO SHIP TO AFRICA. Please share with your contacts. Very important”		,2/12/2020,1186,FALSE,Newschecker,,
1249,84,Community spread and impact,Chinese elderly couple infected with coronavirus says goodbye while they are in a hospital.		,2/12/2020,1187,FALSE,Spondeo Media,,
1250,85,Medical advice and self-treatments,"The coronavirus pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C.		",2/20/2020,1188,FALSE,Science Feedback,,
1251,86,Virus origin and properties,COVID-19 is officially found in bats.		,2/12/2020,1189,FALSE,VERA Files,,
1252,87,Community spread and impact,Photos show a Chinese man eating “human baby soup” have circulated on social networking platforms. He is seen sitting at a table with a stillborn baby served in front of him.		,2/12/2020,1190,FALSE,Rappler,,
1253,88,Medical advice and self-treatments,Silver Solution used on strains of coronavirus “totally eliminates it. Kills it. Deactivates it.”		,3/17/2020,1191,FALSE,PolitiFact,,
1254,85,Medical advice and self-treatments,"The coronavirus pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C.		",2/20/2020,1192,FALSE,Science Feedback,,
1255,89,Medical advice and self-treatments,COVID-19 is more deadly than Ebola or HIV.		,2/11/2020,1193,FALSE,AAP FactCheck,,
1256,90,"Public authority actions, policy, and communications","The Chinese supreme court OK’d euthanasia for 20,000 people.                ",2/10/2020,1194,FALSE,AFP,,
1257,91,Community spread and impact,"Videos state that 25,000 Chinese are being killed.		",2/14/2020,1195,FALSE,BOOM FactCheck,,
1258,92,"Public authority actions, policy, and communications",People in Wuhan are locked inside their houses by the Chinese government.		,2/11/2020,1196,FALSE,FactCrescendo,,
1259,93,Community spread and impact,People are lying on the ground in China because they contracted the coronavirus.		,2/11/2020,1197,FALSE,France 24 Observers,,
1260,94,"Public authority actions, policy, and communications",“Breaking: UK prepares for full lockdown after hundreds of new cases — Wuhan super virus updates.”		,2/25/2020,1198,FALSE,PolitiFact,,
1261,95,Community spread and impact,A Chinese pirate movie called “Coronavirus” is sold in Mexico City.		,2/11/2020,1199,FALSE,Spondeo Media,,
1262,71,Virus origin and properties,"Coronavirus-infected chicken has been found in Bengaluru, India.		",2/11/2020,1200,FALSE,India Today,,
1263,96,"Public authority actions, policy, and communications",Hong Kong police are misappropriating face masks for personal use.		,2/10/2020,1201,FALSE,AFP,,
1264,97,Community spread and impact,This photo shows a new coronavirus case in New South Wales.		,2/10/2020,1202,FALSE,AFP,,
1265,98,Medical advice and self-treatments,Green chiratta can prevent COVID-19.		,2/6/2020,1203,FALSE,AFP,,
1266,99,"Public authority actions, policy, and communications","China officially said the new coronavirus had “confirmed aerosol infection” and that “in short, airborne infections” were spread.		",2/10/2020,1204,FALSE,BuzzFeed Japan,,
1267,100,Community spread and impact,Satellite images show high levels of sulphur dioxide above China are possible evidence of mass cremations of people who have died from coronavirus.		,2/13/2020,1205,FALSE,Full Fact,,
1268,101,Community spread and impact,Ecuadorean doctor saves lifes during the Wuhan crisis.		,2/10/2020,1206,FALSE,Ecuador Chequea,,
1269,102,Community spread and impact,Special prayer is organized by the Muslim community in China to save people from coronavirus.		,2/11/2020,1207,FALSE,FactCrescendo,,
1270,33,Medical advice and self-treatments,Can cannabis cure coronavirus?		,2/10/2020,1208,FALSE,Newschecker,,
1271,103,Medical advice and self-treatments,Garlic water can cure novel coronavirus.		,2/10/2020,1209,FALSE,Vishvas News,,
1272,81,"Public authority actions, policy, and communications",A woman infected with the coronavirus was killed by Chinese police.		,2/10/2020,1210,FALSE,India Today,,
1273,101,Community spread and impact,An Ecuadorian doctor saves lives during the Wuhan crisis.		,2/10/2020,1211,FALSE,Ecuador Chequea,,
1274,104,Community spread and impact,A coronavirus-infected girl was admitted to Badulla Hospital in Sri Lanka.		,2/8/2020,1212,FALSE,FactCrescendo,,
1275,105,Medical advice and self-treatments,Ginger ale is an effective cure for the 2019 novel coronavirus.		,2/12/2020,1213,FALSE,Rappler,,
1276,106,"Public authority actions, policy, and communications",The Department of Health (DOH) and the Bureau of Immigration (BI) “issued a lookout bulletin” for the “arrest and detention” of a Chinese man who “escaped the quarantine area” of the Ninoy Aquino International Airport (NAIA).		,3/10/2020,1214,FALSE,Rappler,,
1277,107,Claims about prominent actors,Lysol disinfectant label says it’s tested against the new coronavirus.		,2/8/2020,1215,FALSE,AFP,,
1278,108,Community spread and impact,A video shows people screaming in Wuhan because they feared the coronavirus.		,2/9/2020,1216,FALSE,BOOM FactCheck,,
1279,109,Community spread and impact,Kazakhstanis burned and smashed Chinese restaurants and homes because of the spread of coronavirus in the country.		,2/10/2020,1217,FALSE,Factcheck.kz,,
1280,110,Community spread and impact,Autopsy reveals a Wuhan doctor was murdered in his sickbed.		,2/8/2020,1218,FALSE,LeadStories,,
1281,111,Medical advice and self-treatments,The new coronavirus “causes sudden death syndrome.”		,2/11/2020,1219,FALSE,PolitiFact,,
1282,112,Virus origin and properties,Cannibalism in China has caused the outbreak of a new strain of the coronavirus. A Chinese man is preparing a dead baby for consumption.		,2/6/2020,1220,FALSE,AFP,,
1283,113,"Public authority actions, policy, and communications",Thai department of health published an infographic on how to properly wear face masks.		,2/6/2020,1221,FALSE,AFP,,
1284,114,Virus origin and properties,A video shows the cause of COVID-19.		,2/7/2020,1222,FALSE,AFP,,
1285,115,Community spread and impact,A video shows COVID-19 patients in China.		,2/6/2020,1223,FALSE,AFP,,
1286,116,Conspiracy theories,The Asterix comic books and The Simpsons predicted the coronavirus outbreak.		,2/12/2020,1224,FALSE,BOOM FactCheck,,
1287,62,"Public authority actions, policy, and communications","China seeks court approval to kill over 20,000 coronavirus patients to stop the spread of the outbreak.		",2/7/2020,1225,FALSE,LeadStories,,
1288,117,Claims about prominent actors,Chinese President Xi Jinping visited a mosque amid the coronavirus outbreak and asked the people of the Muslim community to pray about present crisis.		,2/7/2020,1226,FALSE,NewsMobile,,
1289,118,Community spread and impact,There is a patent for the new coronavirus.		,2/7/2020,1227,FALSE,PesaCheck,,
1290,33,Medical advice and self-treatments,Weed (cannabis) cures coronavirus.		,2/8/2020,1228,FALSE,The Quint,,
1291,119,"Public authority actions, policy, and communications",China is planning to kill coronavirus patients.		,2/7/2020,1229,FALSE,The Quint,,
1292,120,Claims about prominent actors,Sanitizer manufacturer Dettol knew about the new coronavirus before it was reported.		,2/7/2020,1230,FALSE,Vishvas News,,
1293,62,"Public authority actions, policy, and communications","China has sought to kill 20,000 coronavirus patients to control the spread of the virus.		",2/7/2020,1231,FALSE,India Today,,
1294,121,Claims about prominent actors,"Tencent claims that over 24,000 patients have died in China.		",2/7/2020,1232,FALSE,The Quint,,
1295,122,Claims about prominent actors,Chinese Premier Li Keqiang had dinner in Wuhan during the epidemic.		,2/6/2020,1233,FALSE,AFP,,
1296,123,Claims about prominent actors,The Dettol disinfectant label says COVID-19 was tested.		,2/5/2020,1234,FALSE,AFP,,
1297,117,Claims about prominent actors,Xi Jinping visits a mosque for coronavirus.		,2/6/2020,1235,FALSE,BOOM FactCheck,,
1298,62,"Public authority actions, policy, and communications","China asks for permission to kill 20,000 infected cases.		",2/7/2020,1236,FALSE,BOOM FactCheck,,
1299,85,Medical advice and self-treatments,Vitamin C stops or slows novel coronavirus.		,2/6/2020,1237,FALSE,LeadStories,,
1300,62,"Public authority actions, policy, and communications",China is seeking court’s approval to kill all who tested positive with coronavirus.		,2/7/2020,1238,FALSE,NewsMobile,,
1301,124,Claims about prominent actors,The label on Dettol disinfectant spray claims it is proven to “kill coronavirus;” the company knew about the new strain since 2019.		,2/6/2020,1239,FALSE,NewsMobile,,
1302,125,Virus origin and properties,Woman eats bat soup contaminated with coronavirus in China.		,2/6/2020,1240,FALSE,Spondeo Media,,
1303,126,Community spread and impact,People infected with coronavirus die in the street while doctors travel through the infection zone.		,2/6/2020,1241,FALSE,Spondeo Media,,
1304,127,Virus origin and properties,Coronavirus discovered In broiler chicken.		,2/6/2020,1242,FALSE,Vishvas News,,
1305,128,Conspiracy theories,Several posts say that coronavirus deaths are linked to 5G technology.		,2/6/2020,1243,FALSE,Observador,,
1306,103,Medical advice and self-treatments,The new coronavirus can be cured with a bowl of garlic water.		,2/6/2020,1244,FALSE,Observador,,
1307,103,Medical advice and self-treatments,Boiled garlic water can protect from COVID-19.		,2/5/2020,1245,FALSE,AFP,,
1308,129,Medical advice and self-treatments,Tinospira crispa plants can treat COVID-19.		,2/5/2020,1246,FALSE,AFP,,
1309,130,Community spread and impact,"There is a case of COVID-19 in Alberta, Canada, on 2/5/20.		",2/5/2020,1247,FALSE,AFP,,
1310,,,A study is linked to coronavirus.		,2/5/2020,1248,FALSE,BOOM FactCheck,,
1311,127,Virus origin and properties,Coronavirus has infected broiler chicken.		,2/5/2020,1249,FALSE,FactCrescendo,,
1312,131,Medical advice and self-treatments,Cow urine cures coronavirus.		,2/5/2020,1250,FALSE,Newschecker,,
1313,132,Claims about prominent actors,1. Chinese Prime Minister Li Keqiang visited a mosque and seek protection to the country from coronavirus. 2. Chinese president Xi Jinping visited a mosque in China after realizing the fact that only Allah can save China from this epidemic.                ,2/5/2020,1251,FALSE,Newschecker,,
1314,132,Claims about prominent actors,Chinese prime minister visits a mosque following the coronavirus outbreak.		,2/5/2020,1252,FALSE,NewsMobile,,
1315,133,Virus origin and properties,"The novel coronavirus contains “pShuttle-SN” sequence, proving laboratory origin.		",2/10/2020,1253,FALSE,Science Feedback,,
1316,134,Claims about prominent actors,Label on disinfectant says the new coronavirus strain is not new.		,2/5/2020,1254,FALSE,Spondeo Media,,
1317,33,Medical advice and self-treatments,"Weed, slang for the cannabis plant, can “kill coronavirus.”		",2/18/2020,1255,FALSE,Rappler,,
1318,135,Community spread and impact,Sri Lanka has eradicated coronavirus.		,2/4/2020,1256,FALSE,AFP,,
1319,136,Community spread and impact,A photo shows a Japanese medical professional providing aid in Wuhan.		,2/3/2020,1257,FALSE,AFP,,
1320,137,Community spread and impact,300.000 people are infected with the new coronavirus in China.		,2/3/2020,1258,FALSE,AFP,,
1321,138,Virus origin and properties,COVID-19 comes from rhino horns.		,2/4/2020,1259,FALSE,AFP,,
1322,139,Virus transmission,Face masks can be steamed for reuse.		,2/4/2020,1260,FALSE,AFP,,
1323,132,Claims about prominent actors,The Chinese prime minister visited a mosque to gain protection for coronavirus.		,2/4/2020,1261,FALSE,BOOM FactCheck,,
1324,124,Claims about prominent actors,Dettol sanitizer kills coronavirus and the company knew about the existence of the virus before the outbreak in China.		,2/5/2020,1262,FALSE,BOOM FactCheck,,
1325,127,Virus origin and properties,Broiler chickens were found to have coronavirus in Mumbai.		,2/4/2020,1263,FALSE,BOOM FactCheck,,
1326,140,Virus origin and properties,Pigs mulled in China are blamed for coronavirus.		,2/4/2020,1264,FALSE,BOOM FactCheck,,
1327,141,Claims about prominent actors,"“Kochi Prefectural Assembly, who returned from Wuhan, refused the test while it was infected with coronavirus.”		",2/5/2020,1265,FALSE,BuzzFeed Japan,,
1328,142,"Vaccines, medical treatments, and tests",A Sri Lankan girl finds a cure for coronavirus.		,2/4/2020,1266,FALSE,FactCrescendo,,
1329,132,Claims about prominent actors,Prime Minister of China visited a mosque and realized the only protection from coronavirus is to bow before Allah.		,2/4/2020,1267,FALSE,FactCrescendo,,
1330,143,Community spread and impact,There is a confirmed case of coronavirus in the Macarthur Region of Australia.		,2/4/2020,1268,FALSE,FactCrescendo,,
1331,144,"Public preparedness, protests, and civil disobedience",Video from China shows people fleeing from coronavirus quarantine.		,2/4/2020,1269,FALSE,LeadStories,,
1332,145,Virus origin and properties,"Video shows bat infestation under a tiled roof, the source of coronavirus in Hubei, China.		",2/4/2020,1270,FALSE,NewsMobile,,
1333,146,Community spread and impact,A doctor faints during surgery on a coronavirus patient.		,4/21/2020,1271,FALSE,Spondeo Media,,
1334,147,Community spread and impact,A doctor named Leslie Chow discovered the coronavirus and died after contact with coronavirus patients.		,4/21/2020,1272,FALSE,Spondeo Media,,
1335,148,Virus origin and properties,Chickens cause coronavirus.		,2/4/2020,1273,FALSE,The Quint,,
1336,149,Claims about prominent actors,Alibaba Group founder Jack Ma gave US$5 million to a Filipino student who developed a vaccine for novel coronavirus.		,2/3/2020,1274,FALSE,VERA Files,,
1337,150,Community spread and impact,"A video shows domesticated and exotic animals being sold in a wet market in Wuhan, China.		",2/3/2020,1275,FALSE,VERA Files,,
1338,151,"Public authority actions, policy, and communications","Japan has sent a 1,000-man medical team to Wuhan.		",2/4/2020,1276,FALSE,VERA Files,,
1339,152,Virus transmission,The novel coronavirus “will not spread” in the Philippines due to the country’s high temperature and relatively high humidity.		,2/12/2020,1277,FALSE,Rappler,,
1340,153,Community spread and impact,"Coronavirus has killed 112,000 people and infected 2,800,000 in China.		",2/4/2020,1278,FALSE,India Today,,
1341,154,Medical advice and self-treatments,There is an herbal cure for COVID-19.		,1/31/2020,1279,FALSE,AFP,,
1342,93,Community spread and impact,A photo shows people infected with coronavirus  lying on the sidewalk in China.		,1/30/2020,1280,FALSE,AFP,,
1343,145,Virus origin and properties,"A video shows bats, the main source of the coronavirus, on many roofs in Hubei district.		",2/3/2020,1281,FALSE,BOOM FactCheck,,
1344,85,Medical advice and self-treatments,Vitamin C can “stop” the new coronavirus.		,2/12/2020,1282,FALSE,FactCheck.org,,
1345,155,Medical advice and self-treatments,"Chlorine dioxide kits sold online under various “MMS” names — Miracle Mineral Solution, Miracle Mineral Supplement, Master Mineral Solution — will cure the coronavirus.		",2/11/2020,1283,FALSE,FactCheck.org,,
1346,156,Conspiracy theories,The new coronavirus contains HIV “insertions” and shows signs of being created in a lab.		,2/7/2020,1284,FALSE,FactCheck.org,,
1347,103,Medical advice and self-treatments,The new coronavirus can be cured by drinking one bowl of freshly boiled garlic water.		,2/11/2020,1285,FALSE,FactCheck.org,,
1348,157,Virus origin and properties,A video shows pigs buried in China because of the coronavirus.		,2/3/2020,1286,FALSE,FactCrescendo,,
