,index,date,full_date,id,text,time
6996,996,2020-08-01,2020-08-01 16:11:07,1304724383714418694,"Don’t be surprised by quacks pushing fake treatment #Hydroxychloroquine , bad medicine is a super-American thing! Founding Father Benjamin Rush treated the 1793 yellow fever epidemic with mercury and leeches. Have we tried mercury and leeches for covid yet? @realDonaldTrump ??",16:11:07
6997,997,2020-08-02,2020-08-02 06:00:01,1315661757227114496,"#Hydroxychloroquine is being pushed against scientific evidence so that people who speak the reality that it's not an effective #COVID19 treatment can be turned into a scapegoat for the pandemic. Trump needs human enemies to point to, to deflect from his own failures.",06:00:01
6998,998,2020-08-02,2020-08-02 20:53:09,1320771835332562945,"If the treatment plan was really between the patient and the Dr.; then, why the fuss over #Hydroxychloroquine?  If the Dr. is an idiot; then why did the state medical board qualify them? Get govt out of our medical decisions. #Covid_19 #FactsNotFear",20:53:09
6999,999,2020-06-15,2020-06-15 15:05:19,1287902458602311680,"#Hydroxychloroquine #FakeNewsMedia 
??So-called 'study' -&gt; WHO &amp; health officials WW pull out HCQ as CoVid-19 patient treatment option..Surgisphere (delivered paper/'study')..science editor dead since '18; sales dir.=porn model; 2nd editor=sci-fi writer 
https://t.co/7BMn3N1Lbv",15:05:19
7000,0,2020-11-09,2020-11-09 17:03:43,1288081651487178753,"#SleepyJoe on @BBCNews bleating #Facemask most important treatment for #TheRona 

That'll be why were not in a #SecondLockdown atm....

#CoronaScamUpdate #Coronascam 

#FuckyourFacemask #GobCloth #MandatoryMuzzle #coronahoax",17:03:43
7001,1,2020-11-09,2020-11-09 06:13:41,1250081361895002113,"A MASK is better than a VENTILATOR.
HOME is better than ICU.
PREVENTION is better than TREATMENT.
It’s not CURFEW.
It’s CARE for YOU.

#COVIDIOTS",06:13:41
7002,2,2020-11-08,2020-11-08 19:32:23,1250930735931953159,Fucking idiots in Piccadilly Gardens. Anyone saying #WeWillNotComply should be banned from getting any NHS treatment for being such selfish cunts. #WearAMask you fucking #COVIDIOTS,19:32:23
7003,3,2020-11-06,2020-11-06 00:08:01,1253368541970980864,"Respect to the nurse who resigned from the job she loved for telling the TRUTH about this hoax, PLANdemic and inhumane treatment of decent people.  FUCK THIS GOVERNMENT AND FUCK YOUR BULLSHIT. #researchanddestroy #plandemic",00:08:01
7004,4,2020-11-04,2020-11-04 17:15:11,1258447506138152960,"Chapman, Kansas will use a $3.368 million loan from .@usdaRD to improve wastewater treatment infrastructure https://t.co/0E973PUPVo #construction #IoT #sustainability #AI #5G #cloud #edge #futureofwork #infrastructure #COVID19",17:15:11
7005,5,2020-11-01,2020-11-01 21:59:33,1255601986302554112,"#COVIDIOTS, if you ever need treatment for Covid please let the nurses and doctors know about your support for #IWillNotComply so they can move on to people who aren’t selfish twats. Cheers!",21:59:33
7006,6,2020-11-01,2020-11-01 13:13:04,1294410367720984577,"If you’re not going to comply, can you please write to the NHS, saying that you don’t want any treatment were you to get Covid, thanks. It’ll free up the beds. #WeWillNotComply #COVIDIOTS",13:13:04
7007,7,2020-11-01,2020-11-01 13:42:19,1287981765156642818,"If you’re a #WeWillNotComply idiot throwing your toys out the pram like a spoilt toddler, please feel free to sign a waiver exempting you from Covid treatment. You bought this on yourself #SavetheNHS #COVIDIOTS",13:42:19
7008,8,2020-11-01,2020-11-01 17:24:54,1248996278362607616,In #Canada If you attended an #antimask rally and tested positive for #COVID19. You should be charged for your treatment. #PublicHealthCare should NOT be covering you. #COVIDIOTS,17:24:54
7009,9,2020-11-01,2020-11-01 11:25:22,1287906452884066304,"#WeWillNotComply

Simple

People who don't comply should be denied NHS treatment if they catch Covid...

Go private or go without..Don't want the NHS burdened by their stupidity

#COVIDIOTS",11:25:22
7010,10,2020-11-01,2020-11-01 14:53:59,1288017718982119424,Anyone tweeting #WeWillNotComply should be refused any NHS treatment should they fall ill with COVID and be charged with a crime should they infect anyone else #COVIDIOTS,14:53:59
7011,11,2020-10-31,2020-10-31 17:16:57,1288285560281411584,"Can Nitric Oxide be a possible treatment for Covid-19?
Well explained.
https://t.co/nhLBjbfytc
Do Subscribe for more information
#SARSCoV2  #COVID19 #Covid19UK #COVIDIOTS #COVID #LongCovid #FOAMed",17:16:57
7012,12,2020-10-30,2020-10-30 07:12:38,1288721403219501056,"I'm.sorry I'd you're part of those crowds and you get infected with Covid 19 you should be denied treatment.  You shame the memory of all the victims of this terrible pandemic #COVIDIOTS

https://t.co/LAExeLdryn",07:12:38
7013,13,2020-10-29,2020-10-29 15:17:04,1287985153747296261,"Trump raved about his COVID treatment, but hardly anyone can get it. We need a better plan. #COVID19 #CovidCoverup #covidiots #TrumpKnewAndDidNothing #TrumpHasNoPlan #Biden2020 #RESIST 
https://t.co/cHxpP589fK via @usatoday",15:17:04
7014,14,2020-10-28,2020-10-28 23:53:27,1288250520847749121,COVID-19: Outbreak at drug treatment facility near Kelowna as B.C. records 287 new cases #COVID19BC #COVID19 #coronavirus #pandemic #COVIDIOTS  https://t.co/VB4gsnB1yz,23:53:27
7015,15,2020-10-28,2020-10-28 21:47:10,1288178441188122624,"#5G technology allows #healthcare providers to deliver treatment seamlessly to chronically ill patients across the fastest network available. #IoT See how:
https://t.co/p7HWXFXTtJ",21:47:10
7016,16,2020-10-28,2020-10-28 18:19:46,1287900314725748737,"ColdZyme by @Enzymatica_AB mentioned by US HOMELAND SECURITY as possible treatment against Covid-19 
Page 14 below 

Very exciting ???

$enzy #coldzyme #finanstwitter #pratapengar #COVID19sverige #CoronaVirusSverige #COVID #COVIDIOTS #svpol enzymatica 

https://t.co/pygDNYyLFz",18:19:46
7017,17,2020-10-27,2020-10-27 20:44:15,1287921639087378432,#HCQworks COVID-19 outpatients – early risk-stratified treatment with zinc plus ... https://t.co/76doaMXVJJ #auspol #auspol2020 #coronavirus #chinavirus #wuhanvirus #wuhancoronavirus #AlanJones #Credlin #boltreport #pmlive #outsiders,20:44:15
7018,18,2020-10-26,2020-10-26 10:17:46,1288062060048384007,"Can you @MarkMeadows insure that all infected Americans can get the COVID treatment that trump got? Can you guarantee when an effective vaccine will be ready?
#COVID #COVIDIOTS #MarkMeadows",10:17:46
7019,19,2020-10-26,2020-10-26 14:33:01,1251664263011319810,"The guidance, which was quietly updated on Oct. 9, recommends against any form of treatment for patients with mild to moderate #CCPvirus #COVID19 symptoms who do not require supplemental oxygen
https://t.co/plLJsVpUHT",14:33:01
7020,20,2020-10-24,2020-10-24 01:40:22,1251220775001944064,#HydroxyChloroquine WORKS!!!!,01:40:22
7021,21,2020-10-24,2020-10-24 13:00:18,1251212982983356416,Anyone participating in Oxford Street or any other anti-mask demos should have their right to free treatment by the NHS revoked. Selfish cunts #Covidiots #covid19,13:00:18
7022,22,2020-10-24,2020-10-24 01:28:56,1257807442592882689,"Sadly, this is the truth about this #Covid_19  #plandemic: 1,000s dying because they (including me) can't get treatment for other conditions:  https://t.co/xwXcDdTnhW",01:28:56
7023,23,2020-10-23,2020-10-23 01:11:06,1278387919405776896,#HydroxyChloroquine works,01:11:06
7024,24,2020-10-20,2020-10-20 00:12:56,1278289219127963649,What happened to hydroxychloroquine? #HydroxyChloroquine,00:12:56
7025,25,2020-10-19,2020-10-19 03:51:14,1276528140035207168,Cancer survivor here. I have pulmonary-fibrosis (lung scarring) due to my treatment. I can wear a mask all day comfortably. Preventing the spread is easy my dudes. #COVIDIOTS,03:51:14
7026,26,2020-10-18,2020-10-18 12:54:57,1294068157515214854,"A disease worse than #Covid19UK is ignorance. Unfortunately, #Remdesivir nor #vaccines can help clear it from the system. Education can. #antimask protesters in the UK, there's a reason why we have a higher infection rate than many other parts of the world. #COVIDIOTS",12:54:57
7027,27,2020-10-17,2020-10-17 03:20:13,1309685834229088257,"End the madness - end the lockdown.  People are being denied vital treatments, including cancer treatment, for nothing.  Please sign and retweet.  #endthelockdown #nomorelockdown

https://t.co/rxzGy1uzC1",03:20:13
7028,28,2020-10-15,2020-10-15 16:53:01,1312222511094996994,Assessing state of the art in AI for brain disease treatment #ai #ml #artificialintelligence #machinelearning #datascience #bigdata #analytics #blockchain #tech #data #technology #IoT #5G #robot #science #innovation #cloud #business #news #future https://t.co/4062i9mDnn,16:53:01
7029,29,2020-10-13,2020-10-13 12:26:40,1312728532108414979,"Thought that we already delivered the virus treatment.

Now #masks are for #5g testing. cc #neilshen @sequoia

Cc @realDonaldTrump #Elections2020 @revolttv #coronavirus @karaswisher #mrrobot @whoismrrobot #startups",12:26:40
7030,30,2020-10-12,2020-10-12 21:23:00,1288096903142477824,so #trump seems to be getting better... which means there IS an effective treatment for #COVID19 ... but the president is the only person who has access to it... #COVIDIOTS,21:23:00
7031,31,2020-10-11,2020-10-11 19:08:36,1250937884120682497,"Please note:
Bill Gates is not a Medical Professional!!!!

Don't believe a word he says!

Bill Gates Slams Trump's Coronavirus Treatment: It Won’t Work for Everyone

https://t.co/4Z1yDuY4U3 ?
Via - @NeonNettle
#NeonNettle #Gates #coronafraud",19:08:36
7032,32,2020-10-11,2020-10-11 05:59:56,1253722754404188164,"When your husbands gets approved for stem cell  treatment in Panama, but the hospital is closed because of a disease with a 98% survival rate. #overthis #SCILife #ChineseVirus #trump2020 #myfirstrumphashtag",05:59:56
7033,33,2020-10-10,2020-10-10 23:55:00,1253431369268473858,"This is how the Mumbai slum stopped the virus! 
#COVIDIOTS in the US deserve the same treatment! Selfish swine!

#coronavirus

https://t.co/7p8JdFhxOR",23:55:00
7034,34,2020-10-10,2020-10-10 20:55:15,1253811512428433412,"US canceled HK Special Treatment and HK Citizens Lost The Eligibility For Diversity Visa Program 2022 https://t.co/nBoCV5ARM0 ?? @Gnews202064

#TheNewFederalStateOfChina 
#Whistleblowermovement
#CCPVirus #Warroompandemic",20:55:15
7035,35,2020-08-04,2020-08-04 14:33:21,1248444140800610304,"If you say Hydroxychloroquine three times, Donald Trump appears.#Hydroxychloroquine",14:33:21
7036,36,2020-08-04,2020-08-04 16:54:13,1250866072179408903,Local doctor pushing proven treatment of COVID into national debate https://t.co/HulfOW8a8V via @DesertReview #WarRoomPandemic @RaheemKassam @ScottAdamsSays @COsweda #HCQ @RobertKennedyJr @pnjaban @zev_dr #CCPVirus @TheNatPulse @GOPLeader,16:54:13
7037,37,2020-08-10,2020-08-10 13:16:38,1248960642129760256,"Indian-Americans Protest China's Aggression; Treatment Of
Uighur in Xinjiang

#India #China #Uighur
#BoycottChina #BoycottChineseProducts
#BoycottMadeInChina #SanctionChina
#Chinamustfall #ChinaLiedPeopleDied 

https://t.co/hfvSXKnnC1 via @ndtv",13:16:38
7038,38,2020-08-09,2020-08-09 00:37:51,1248510143861383168,"British researchers say steroid treatment reduces #coronavirus death rate by a third
https://t.co/txSoTJvjIr
16 Jun 2020

#QUOTE a steroid called dexamethasone

#WuhanVirus #COVID19 #CCPVirus

qt-covid19-news-483 by #BorderObserver",00:37:51
7039,39,2020-08-10,2020-08-10 00:00:43,1253367232106823682,#Hydroxychloroquine works,00:00:43
7040,40,2020-08-03,2020-08-03 01:45:22,1253550508419108865,Safe. #Hydroxychloroquine,01:45:22
7041,41,2020-08-05,2020-08-05 17:26:33,1262521214016401409,#Hydroxychloroquine works.,17:26:33
7042,42,2020-08-05,2020-08-05 20:46:14,1265287838863589381,#Hydroxychloroquine works,20:46:14
7043,43,2020-08-05,2020-08-05 21:18:12,1262815592605761537,"Hydroxychloroquine works! Please suspend me Twitter!

#Hydroxychloroquine",21:18:12
7044,44,2020-08-05,2020-08-05 17:29:47,1262519747838705669,"#Hydroxychloroquine
Works",17:29:47
7045,45,2020-08-05,2020-08-05 20:38:35,1262529112809394176,#Hydroxychloroquine works,20:38:35
7046,46,2020-08-05,2020-08-05 17:23:31,1262543809847705600,#Hydroxychloroquine works.,17:23:31
7047,47,2020-08-05,2020-08-05 20:46:11,1262628057191526411,#hydroxychloroquine works!!,20:46:11
7048,48,2020-08-05,2020-08-05 20:59:58,1262659212422897664,#Hydroxychloroquine works,20:59:58
7049,49,2020-08-05,2020-08-05 17:26:31,1262591684128280576,#hydroxychloroquine works!,17:26:31
7050,50,2020-08-05,2020-08-05 17:33:39,1262710027326021632,#Hydroxychloroquine  works,17:33:39
7051,51,2020-08-05,2020-08-05 23:33:37,1262815819559505922,JAIL FAUCI: New Report Compares Turkey COVID Treatment with HCQ vs. USA Without HCQ and the Results Are Crystal Clear https://t.co/EhvSvRQslt via @gatewaypundit #SEVENTEEN #WhereWeGo1WeGoAll #MAGA #CueAn0n #CueArmy #Plandemic #Scamdemic,23:33:37
7052,52,2020-08-03,2020-08-03 04:45:50,1263210149809762304,"Does this mean HCQ is about to be recommended by the task force!! LOL. #HCQ #Hydroxychloroquine #Hydroxychloroquine #Hydroxychloroquine #Hydroxychloroquine #Hydroxychloroquine #Hydroxychloroquine #Hydroxychloroquine
https://t.co/PpId1T4c7R",04:45:50
7053,53,2020-08-03,2020-08-03 07:32:01,1264171275657904128,Would hydroxychloroquine-laced masks make them wear them? #Masks #TrumpVirus #Hydroxychloroquine,07:32:01
7054,54,2020-08-03,2020-08-03 00:28:11,1264171140437721088,#Hydroxychloroquine works.,00:28:11
7055,55,2020-08-04,2020-08-04 00:14:02,1263905052365914113,hey @MishaBotBot how do you feel about hydroxychloroquine #Hydroxychloroquine,00:14:02
7056,56,2020-08-04,2020-08-04 01:57:46,1272624193285361669,#Hydroxychloroquine works!!,01:57:46
7057,57,2020-08-04,2020-08-04 14:19:44,1272600557912494081,#Hydroxychloroquine  WORKS!!!!,14:19:44
7058,58,2020-08-04,2020-08-04 13:43:13,1278249026383564800,#Hydroxychloroquine works,13:43:13
7059,59,2020-08-04,2020-08-04 13:40:01,1278918090999414784,"A #LosAngeles-based #Biotechnology firm was awarded a $42 million contract by the @DeptofDefense to provide 250,000 #CCPVirus oral fluid swab test kits to #Military treatment facilities. https://t.co/lH2dVnG9BG",13:40:01
7060,60,2020-08-03,2020-08-03 22:18:38,1279116010524561413,#hydroxychloroquine works,22:18:38
7061,61,2020-08-04,2020-08-04 21:22:56,1281839920097574949,"With #5G, large healthcare files (MRIS/ CAT scans) can be transmitted quickly between hospitals and doctors. 

This means:
• Reducing patient wait time
• Accelerating diagnosis
• Accelerating treatment options",21:22:56
7062,62,2020-08-11,2020-08-11 12:39:05,1286247324415479808,#Hydroxychloroquine WORKS!!!,12:39:05
7063,63,2020-08-12,2020-08-12 20:30:29,1288192127986540545,#Hydroxychloroquine works,20:30:29
7064,64,2020-08-12,2020-08-12 14:10:28,1288243393903108096,Ten experts on a NIH COVID-19 panel have ties to companies involved in coronavirus treatment | Just The News #CovidHoax #Covid_19 #Scamdemic #FireFauci  https://t.co/4RLB4E1N0C,14:10:28
7065,65,2020-08-09,2020-08-09 14:55:15,1288470052925136904,"Just watching a bit of enemy TV in @MeetThePress and it is sad how they lie. They are pushing a vaccine like hell. Dr. Tom Inglesby comes on and says without a vaccine, there is no medicine or treatment options for COVID.This is fake news.
#Hydroxychloroquine has massive support.",14:55:15
7066,66,2020-08-07,2020-08-07 20:03:38,1288255140453990400,#Hydroxychloroquine works,20:03:38
7067,67,2020-08-29,2020-08-29 02:29:21,1288308626227068928,"#covidHOAX #PLANDEMIC 

Can you find the law saying if there's a viable treatment they can't force vaccination?
https://t.co/2nrlOrPJ0R 

Mandatory Vaccine Ethics and Risks https://t.co/vtmRqtIzyn via @YouTube",02:29:21
7068,68,2020-08-30,2020-08-30 00:29:16,1288230712794128384,"Every time Harvey Risch goes on Fox News flaunting #hydroxychloroquine as a treatment for #covid he is a danger to society. My Fox news watching family, who already thought HCQ works are ever more convinced that it does. If they get COVID, they want to be treated with HCQ.",00:29:16
7069,69,2020-08-29,2020-08-29 03:15:19,1292474529810391046,Hydroxychloroquine Probably Isn’t the Answer https://t.co/0S2g7b0M0f #Hydroxychloroquine #Isn,03:15:19
7070,70,2020-08-28,2020-08-28 01:14:40,1287956015623933962,"Yo, why do they want... ""disaggregated data for testing, treatment, outcomes, and contact tracing of community members.""? #plandemic #wakeup #forcedvaccine
https://t.co/HSQ3zud0Qa",01:14:40
7071,71,2020-08-29,2020-08-29 16:19:30,1288863294472818688,"#COVIDIOTS They should all have to register and say they won't want treatment if they get it, so irresponsible, they must hate their families so much ?",16:19:30
7072,72,2020-08-29,2020-08-29 20:28:49,1288216101243858944,"All those #COVIDIOTS protesting in Trafalgar Square need to hand over their names, addresses and include ALL family members. Anyone on the list is then to be refused all medical treatment.",20:28:49
7073,73,2020-08-27,2020-08-27 05:04:15,1287909564596342785,"#Lessons from the #SpanishFlu - Learn from them #WuhanVirus
#plasmatherapy to the rescue....

A 100-Year-Old Treatment Has Been Approved For #COVID-19 in The US. Here's How It Works https://t.co/ena8RLadUI",05:04:15
7074,74,2020-09-14,2020-09-14 18:05:29,1288999979575644161,"Here we go, if you don't wear a mask and/or denounce coronavirus as fake then you waive your right to any and all medical treatment regarding it. #COVIDIOTS",18:05:29
7075,75,2020-09-14,2020-09-14 16:29:21,1299866741863055363,"Covid-19: hydroxychloroquine works, a proof ? https://t.co/rHVAOSmlMj #HydroxyChloroquine",16:29:21
7076,76,2020-09-15,2020-09-15 14:37:03,1300036773637025794,"British researchers say steroid treatment reduces #coronavirus death rate by a third
https://t.co/txSoTJvjIr
16 Jun 2020

#QUOTE a steroid called dexamethasone

#WuhanVirus #COVID19 #CCPVirus

qt-covid19-news-483 by #BorderObserver",14:37:03
7077,77,2020-08-30,2020-08-30 11:44:55,1290485985432674315,"#Hydroxychloroquine KILLS and PREVENTS Covid! Donald Trump told us this in the beginning, but the LIARS, Fauci, Gates and the MSM denied it and rejected it! Fauci and Gates knew all along it was the affective treatment! They are GUILTY  of Crimes Against Humanity in my opinion ?",11:44:55
7078,78,2020-09-03,2020-09-03 19:19:45,1290533178575409152,"MotherFuckers
#Hydroxychloroquine",19:19:45
7079,79,2020-09-16,2020-09-16 18:52:53,1292877287038365696,"#CCPVirus #COVID19 #Whistleblowers 
Does china get preferential treatment from tech giants in the US?
?------
Facebook Censors Tucker Carlson's Interview With ""Rogue"" Chinese Scientist | Zero Hedge https://t.co/5yeExzYrw7",18:52:53
7080,80,2020-09-13,2020-09-13 13:30:58,1293753569351352320,"Hospitals May Be Slow To Add Vitamin D To Covid-19 Treatment Regimens Because of Loss of Income 
#BoughtOff 
#Plandemic https://t.co/qi2PuOSynk",13:30:58
7081,81,2020-09-18,2020-09-18 17:48:27,1291322962759450624,Corona virus treatment cost in India- Super specialty and general privat... https://t.co/lMN9YC1d3T via @YouTube #AstraZeneca #BillGates #arvindkejriwal #AatmaNirbharBharat #AIIMS #BiharElections2020 #AmitShah #BiharElections #BiharKaPragatiPath #1millioninniters #2FlukeMB2 #5G,17:48:27
7082,82,2020-09-20,2020-09-20 16:52:16,1312757875421442048,#Hydroxychloroquine works,16:52:16
7083,83,2020-09-22,2020-09-22 21:58:16,1311952141247041536,"If people simply follow the rules, with the advances made in science, treatment etc since January, I hope we never see a full lockdown! #Covidiots take note. #newsnight",21:58:16
7084,84,2020-09-02,2020-09-02 10:37:21,1248709701463764992,"In a ""REAL"" #pandemic fake number of deaths and cases aren't fudged or made up and a treatment wouldn't be surpressed by MSM! Wake up! #nomask #endthelockdown #scamdemic #plandemic #backtonormal #nonewnormal #fakenews #turnoffthetv",10:37:21
7085,85,2020-08-31,2020-08-31 22:32:00,1253999897176608769,"Attention turns to #China's treatment of #Mongolians who have long faced cultural &amp; linguistic extinction, along with the people of #Tibet &amp; #Xinjiang. The #Coronavirus coverup has cost #Beijing dearly. #COVID19 #WuhanVirus  https://t.co/rXfITQ5Mi6",22:32:00
7086,86,2020-08-30,2020-08-30 12:32:38,1254190407472353280,We don't need a vaccine...there's treatment for this new flu #covid19 we can all go back to normal and not a new normal! #nomask #endthelockdown #nonewnormal #plandemic #covid1984 #curvehasflattened #ontario #canada,12:32:38
7087,87,2020-09-10,2020-09-10 19:02:26,1252870729013420034,"??#CoronaCON ???The Failed Experiment of Covid Lockdowns
?Evidence Proves Lockdowns were an expensive treatment with serious side effects &amp; no benefits to society.
https://t.co/sfSPSw8Shv",19:02:26
7088,88,2020-08-18,2020-08-18 21:18:14,1252736768748564481,"Trump reportedly pushing new unproven coronavirus treatment that is also embraced by HUD Sec. Ben Carson and MyPillow's Mike Lindell https://t.co/6ZBkG0ollF Oleander is the world's most deadly flower.
#Covidiots #COVID19killers",21:18:14
7089,89,2020-08-18,2020-08-18 19:28:21,1252263367261270018,"Trump reportedly pushing new unproven coronavirus treatment that is also embraced by HUD Sec. Ben Carson and MyPillow's Mike Lindell

https://t.co/2jxogdvuIQ

#coronavirus #COVID19 #COVIDIOTS #COVID  #TrumpThreatensAmerica #TrumpIsACompleteFailure #TrumpIsALaughingStock",19:28:21
7090,90,2020-08-16,2020-08-16 12:23:30,1252215106441818120,#Hydroxychloroquine works,12:23:30
7091,91,2020-08-03,2020-08-03 19:16:46,1253751753159462915,"Ghoulish 
#Hydroxychloroquine
#Hydroxychloroquine

https://t.co/xlYqO5C6Ls",19:16:46
7092,92,2020-08-03,2020-08-03 16:03:11,1253809542107930624,#Hydroxychloroquine works!,16:03:11
7093,93,2020-08-04,2020-08-04 04:32:07,1248469786176016384,#Hydroxychloroquine works!!!,04:32:07
7094,94,2020-08-04,2020-08-04 03:13:29,1261116507301412866,"The #FDA and prominent doctors have said #hydroxychloroquine isn’t an effective treatment for #covid19, yet #Trump still pushes it as a cure. His financial stake in the company that makes it is the only reason I can think of why he still mentions it. His misinformation will kill.",03:13:29
7095,95,2020-08-04,2020-08-04 06:21:01,1261259137540857863,"#Hydroxychloroquine was rated the most effective treatment in a March 2020 survey of 6,227 physicians treating #COVID19 in 30 countries. 2 most common doses: 
400mg/2x, day 1; 400 mg daily for 5 days. 
400mg/2x, day 1; 200mg, 2x daily for 4 days. @zev_dr 
https://t.co/A9626h80wv",06:21:01
7096,96,2020-08-03,2020-08-03 00:05:05,1262910545314840576,#Hydroxychloroquine works!!,00:05:05
7097,97,2020-08-03,2020-08-03 11:29:26,1269722913227276288,#Hydroxychloroquine works.,11:29:26
7098,98,2020-08-07,2020-08-07 15:48:41,1274354600515006468,I’m feeling more and more positive about hydroxychloroquine. #Hydroxychloroquine,15:48:41
7099,99,2020-08-07,2020-08-07 03:23:16,1278827707061596160,Is Budesonide a Coronavirus Treatment? Experts Weigh in About COVID-19 ‘Cure’ https://t.co/e6wkGnQfIJ via @heavysan #auspol #auspol2020 #Coronavirus #Covid19 #chinavirus #WuhanVirus #WuhanCoronavirus #Credlin #BoltReport #pmlive #outsiders #Japan #Taiwan #Singapore,03:23:16
7100,100,2020-08-10,2020-08-10 17:57:53,1276557655436337156,#Hydroxychloroquine is a safe drug #Hydroxychloroquine is a safe drug #Hydroxychloroquine is a safe drug #Hydroxychloroquine is a safe drug #Hydroxychloroquine is a safe drug #Hydroxychloroquine is a safe drug #Hydroxychloroquine is a safe drug #Hydroxychloroquine is a safe dug,17:57:53
7101,101,2020-08-09,2020-08-09 16:58:50,1280859753846112257,Why do we need a vaccine for a disease with 99.9% recovery rate ? I would rather the effort be put toward treatment options #COVIDIOTS,16:58:50
7102,102,2020-08-09,2020-08-09 20:13:43,1281401117675597828,#Hydroxychloroquine works,20:13:43
7103,103,2020-08-10,2020-08-10 14:23:44,1284369437316046852,#Hydroxychloroquine WORKS,14:23:44
7104,104,2020-08-10,2020-08-10 17:35:40,1299153390803365888,"How many days is a$$wipe Jack Dorsey going to pimp “FDA doesn’t consider #hydroxychloroquine to be an effective treatment for #COVID19?” ? It works &amp; 1000s would’ve been saved. But @US_FDA wants as many deaths as possible, so ppl clamor for the deadly Gates/Fauci #vaccine. Nope.",17:35:40
7105,105,2020-08-11,2020-08-11 16:20:00,1305136892220977152,"Ten experts on a NIH COVID-19 panel have ties to companies involved in coronavirus treatment | Just The News

?

#Coronavirus #WuhanVirus  https://t.co/6dgic6du3g",16:20:00
7106,106,2020-08-15,2020-08-15 14:27:17,1297651519219814400,"Is Hydroxychloroquine still a four letter word?

#COVID #hcq #Hydroxychloroquine",14:27:17
7107,107,2020-08-15,2020-08-15 12:23:14,1297519337566121987,Crucial Viewing - to truly understand the current #FakePandemic @raoult_didier was right from the start. His treatment (HCQ+AZ) works and a #COVID vaccine is not necessary (only to be used on #COVIDIOTS)  https://t.co/vAPoRGKN4S,12:23:14
7108,108,2020-08-06,2020-08-06 19:53:30,1295735163108732928,#Hydroxychloroquine works,19:53:30
7109,109,2020-08-21,2020-08-21 05:35:52,1314192208912879616,Where can I buy Hydroxychloroquine from England #Hydroxychloroquine #saynotovaccinecon #deletetheelite,05:35:52
7110,110,2020-08-21,2020-08-21 06:57:17,1315078410436333578,"Italian post mortem study shows pulmonary embolism maybe the main cause in Covid19 deaths &amp; treatment could focus on anticoagulation, antibiotics &amp; steroids #COVIDIOTS
#coronavirus
https://t.co/bMRyFBqXA9",06:57:17
7111,111,2020-08-14,2020-08-14 13:48:00,1308087280582774785,"Australian medical scientists in the race to find an effective treatment for the #CCPvirus #COVID19 have turned to an unlikely source of help — #alpacas
https://t.co/0qQEp96PDH",13:48:00
7112,112,2020-08-22,2020-08-22 14:43:07,1314000696438652928,#hydroxychloroquine works!,14:43:07
7113,113,2020-08-12,2020-08-12 23:11:13,1321600999816007680,#Hydroxychloroquine WORKS,23:11:13
7114,114,2020-08-12,2020-08-12 23:41:52,1262841483687690240,#Hydroxychloroquine works.,23:41:52
7115,115,2020-08-13,2020-08-13 00:22:13,1287892072075350017,#Hydroxychloroquine works,00:22:13
7116,116,2020-08-13,2020-08-13 18:27:34,1251237783085056000,#Hydroxychloroquine works,18:27:34
7117,117,2020-08-13,2020-08-13 03:37:42,1251213316518604800,Dr. Fauci NIH report showing he knew how to treat COVID 19 &amp; did nothing but lie to the American People. They knew HCQ was the cure and also a treatment.  This is the official NIH report from DR. Fauci https://t.co/1lZaEbYdJH #CoronaVirus #Covid19 #Fauci #HCQ #Hydroxychloroquine,03:37:42
7118,118,2020-08-13,2020-08-13 00:34:56,1251197918549291009,#Hydroxychloroquine works,00:34:56
7119,119,2020-08-10,2020-08-10 17:57:46,1255605605567356928,#Hydroxychloroquine is a safe drug #Hydroxychloroquine is a safe drug #Hydroxychloroquine is a safe drug #Hydroxychloroquine is a safe drug #Hydroxychloroquine is a safe drug #Hydroxychloroquine is a safe drug #Hydroxychloroquine is a safe drug #Hydroxychloroquine is a safe dru,17:57:46
7120,120,2020-08-12,2020-08-12 07:40:34,1256199403649581061,#Hydroxychloroquine works,07:40:34
7121,121,2020-08-10,2020-08-10 22:22:07,1255533289449889794,#Hydroxychloroquine works,22:22:07
7122,122,2020-08-14,2020-08-14 00:27:46,1277592824993574914,"COVID-19: Seaweed extract may be more effective than remdesivir
https://t.co/3DGbXBQJAS
29 Jul 2020

#QUOTE .. published their research as a correspondence piece in the journal Cell Discovery.

#CoronaVirus #WuhanVirus #COVID19 #CCPVirus

qt-covid19-news-679 #BorderObserver",00:27:46
7123,123,2020-08-25,2020-08-25 15:55:50,1278294783283179520,#hydroxychloroquine works,15:55:50
7124,124,2020-08-24,2020-08-24 18:41:55,1283069430239461376,"So, with convalescent plasma treatment and the push for antibodies, are we about to find out how few people *actually* had C0VID-19? Are we looking at 5D chess here? ? #QArmy #scamdemic",18:41:55
7125,125,2020-08-19,2020-08-19 12:27:38,1312864889472315392,"British researchers say steroid treatment reduces #coronavirus death rate by a third
https://t.co/txSoTJvjIr
16 Jun 2020

#QUOTE a steroid called dexamethasone

#WuhanVirus #COVID19 #CCPVirus

qt-covid19-news-483 by #BorderObserver",12:27:38
7126,126,2020-08-06,2020-08-06 16:22:01,1288138431193702400,#hydroxychloroquine works!,16:22:01
